,Trial,Frame,Rater,Label,Label_ID
11728,P06T05,303,Rater1,Right arm,5
11729,P06T05,303,Rater1_Algorithm,False,3
11730,P06T05,303,Rater1_Rater2,False,3
11731,P06T05,303,Rater1_Rater3,False,3
11732,P06T05,303,Rater2,Chest,2
11733,P06T05,303,Rater2_Algorithm,False,3
11734,P06T05,303,Rater2_Rater3,True,1
11735,P06T05,303,Rater3,Chest,2
11736,P06T05,303,Rater3_Algorithm,False,3
11737,P06T05,304,Algorithm,Other,4
11738,P06T05,304,ManualRaters,False,3
11739,P06T05,304,Rater1,Right arm,5
11740,P06T05,304,Rater1_Algorithm,False,3
11741,P06T05,304,Rater1_Rater2,False,3
11742,P06T05,304,Rater1_Rater3,False,3
11743,P06T05,304,Rater2,Chest,2
11744,P06T05,304,Rater2_Algorithm,False,3
11745,P06T05,304,Rater2_Rater3,True,1
11746,P06T05,304,Rater3,Chest,2
11747,P06T05,304,Rater3_Algorithm,False,3
11748,P06T05,305,Algorithm,Other,4
11749,P06T05,305,ManualRaters,True,1
11750,P06T05,305,Rater1,Right arm,5
11751,P06T05,305,Rater1_Algorithm,False,3
11752,P06T05,305,Rater1_Rater2,True,1
11753,P06T05,305,Rater1_Rater3,True,1
11754,P06T05,305,Rater2,Right arm,5
11755,P06T05,305,Rater2_Algorithm,False,3
11756,P06T05,305,Rater2_Rater3,True,1
11757,P06T05,305,Rater3,Right arm,5
11758,P06T05,305,Rater3_Algorithm,False,3
11759,P06T05,306,Algorithm,Other,4
11760,P06T05,306,ManualRaters,True,1
11761,P06T05,306,Rater1,Right arm,5
11762,P06T05,306,Rater1_Algorithm,False,3
11763,P06T05,306,Rater1_Rater2,True,1
11764,P06T05,306,Rater1_Rater3,True,1
11765,P06T05,306,Rater2,Right arm,5
11766,P06T05,306,Rater2_Algorithm,False,3
11767,P06T05,306,Rater2_Rater3,True,1
11768,P06T05,306,Rater3,Right arm,5
11769,P06T05,306,Rater3_Algorithm,False,3
11770,P06T05,307,Algorithm,Other,4
11771,P06T05,307,ManualRaters,True,1
11772,P06T05,307,Rater1,Right arm,5
11773,P06T05,307,Rater1_Algorithm,False,3
11774,P06T05,307,Rater1_Rater2,True,1
11775,P06T05,307,Rater1_Rater3,True,1
11776,P06T05,307,Rater2,Right arm,5
11777,P06T05,307,Rater2_Algorithm,False,3
11778,P06T05,307,Rater2_Rater3,True,1
11779,P06T05,307,Rater3,Right arm,5
11780,P06T05,307,Rater3_Algorithm,False,3
11781,P06T05,308,Algorithm,Other,4
11782,P06T05,308,ManualRaters,True,1
11783,P06T05,308,Rater1,Right arm,5
11784,P06T05,308,Rater1_Algorithm,False,3
11785,P06T05,308,Rater1_Rater2,True,1
11786,P06T05,308,Rater1_Rater3,True,1
11787,P06T05,308,Rater2,Right arm,5
11788,P06T05,308,Rater2_Algorithm,False,3
11789,P06T05,308,Rater2_Rater3,True,1
11790,P06T05,308,Rater3,Right arm,5
11791,P06T05,308,Rater3_Algorithm,False,3
11792,P06T05,309,Algorithm,Other,4
11793,P06T05,309,ManualRaters,True,1
11794,P06T05,309,Rater1,Right arm,5
11795,P06T05,309,Rater1_Algorithm,False,3
11796,P06T05,309,Rater1_Rater2,True,1
11797,P06T05,309,Rater1_Rater3,True,1
11798,P06T05,309,Rater2,Right arm,5
11799,P06T05,309,Rater2_Algorithm,False,3
11800,P06T05,309,Rater2_Rater3,True,1
11801,P06T05,309,Rater3,Right arm,5
11802,P06T05,309,Rater3_Algorithm,False,3
11803,P06T05,310,Algorithm,Other,4
11804,P06T05,310,ManualRaters,True,1
11805,P06T05,310,Rater1,Right arm,5
11806,P06T05,310,Rater1_Algorithm,False,3
11807,P06T05,310,Rater1_Rater2,True,1
11808,P06T05,310,Rater1_Rater3,True,1
11809,P06T05,310,Rater2,Right arm,5
11810,P06T05,310,Rater2_Algorithm,False,3
11811,P06T05,310,Rater2_Rater3,True,1
11812,P06T05,310,Rater3,Right arm,5
11813,P06T05,310,Rater3_Algorithm,False,3
11814,P06T05,311,Algorithm,Other,4
11815,P06T05,311,ManualRaters,True,1
11816,P06T05,311,Rater1,Right arm,5
11817,P06T05,311,Rater1_Algorithm,False,3
11818,P06T05,311,Rater1_Rater2,True,1
11819,P06T05,311,Rater1_Rater3,True,1
11820,P06T05,311,Rater2,Right arm,5
11821,P06T05,311,Rater2_Algorithm,False,3
11822,P06T05,311,Rater2_Rater3,True,1
11823,P06T05,311,Rater3,Right arm,5
11824,P06T05,311,Rater3_Algorithm,False,3
11825,P06T05,312,Algorithm,Other,4
11826,P06T05,312,ManualRaters,True,1
11827,P06T05,312,Rater1,Right arm,5
11828,P06T05,312,Rater1_Algorithm,False,3
11829,P06T05,312,Rater1_Rater2,True,1
11830,P06T05,312,Rater1_Rater3,True,1
11831,P06T05,312,Rater2,Right arm,5
11832,P06T05,312,Rater2_Algorithm,False,3
11833,P06T05,312,Rater2_Rater3,True,1
11834,P06T05,312,Rater3,Right arm,5
11835,P06T05,312,Rater3_Algorithm,False,3
11836,P06T05,313,Algorithm,Other,4
11837,P06T05,313,ManualRaters,True,1
11838,P06T05,313,Rater1,Right arm,5
11839,P06T05,313,Rater1_Algorithm,False,3
11840,P06T05,313,Rater1_Rater2,True,1
11841,P06T05,313,Rater1_Rater3,True,1
11842,P06T05,313,Rater2,Right arm,5
11843,P06T05,313,Rater2_Algorithm,False,3
11844,P06T05,313,Rater2_Rater3,True,1
11845,P06T05,313,Rater3,Right arm,5
11846,P06T05,313,Rater3_Algorithm,False,3
11847,P06T05,314,Algorithm,Other,4
11848,P06T05,314,ManualRaters,True,1
11849,P06T05,314,Rater1,Right arm,5
11850,P06T05,314,Rater1_Algorithm,False,3
11851,P06T05,314,Rater1_Rater2,True,1
11852,P06T05,314,Rater1_Rater3,True,1
11853,P06T05,314,Rater2,Right arm,5
11854,P06T05,314,Rater2_Algorithm,False,3
11855,P06T05,314,Rater2_Rater3,True,1
11856,P06T05,314,Rater3,Right arm,5
11857,P06T05,314,Rater3_Algorithm,False,3
11858,P06T05,315,Algorithm,Other,4
11859,P06T05,315,ManualRaters,True,1
11860,P06T05,315,Rater1,Right arm,5
11861,P06T05,315,Rater1_Algorithm,False,3
11862,P06T05,315,Rater1_Rater2,True,1
11863,P06T05,315,Rater1_Rater3,True,1
11864,P06T05,315,Rater2,Right arm,5
11865,P06T05,315,Rater2_Algorithm,False,3
11866,P06T05,315,Rater2_Rater3,True,1
11867,P06T05,315,Rater3,Right arm,5
11868,P06T05,315,Rater3_Algorithm,False,3
11869,P06T05,316,Algorithm,Other,4
11870,P06T05,316,ManualRaters,True,1
11871,P06T05,316,Rater1,Right arm,5
11872,P06T05,316,Rater1_Algorithm,False,3
11873,P06T05,316,Rater1_Rater2,True,1
11874,P06T05,316,Rater1_Rater3,True,1
11875,P06T05,316,Rater2,Right arm,5
11876,P06T05,316,Rater2_Algorithm,False,3
11877,P06T05,316,Rater2_Rater3,True,1
11878,P06T05,316,Rater3,Right arm,5
11879,P06T05,316,Rater3_Algorithm,False,3
11880,P06T05,317,Algorithm,Other,4
11881,P06T05,317,ManualRaters,False,3
11882,P06T05,317,Rater1,Right arm,5
11883,P06T05,317,Rater1_Algorithm,False,3
11884,P06T05,317,Rater1_Rater2,False,3
11885,P06T05,317,Rater1_Rater3,False,3
11886,P06T05,317,Rater2,Chest,2
11887,P06T05,317,Rater2_Algorithm,False,3
11888,P06T05,317,Rater2_Rater3,True,1
11889,P06T05,317,Rater3,Chest,2
11890,P06T05,317,Rater3_Algorithm,False,3
11891,P06T05,318,Algorithm,Chest,2
11892,P06T05,318,ManualRaters,True,1
11893,P06T05,318,Rater1,Chest,2
11894,P06T05,318,Rater1_Algorithm,True,1
11895,P06T05,318,Rater1_Rater2,True,1
11896,P06T05,318,Rater1_Rater3,True,1
11897,P06T05,318,Rater2,Chest,2
11898,P06T05,318,Rater2_Algorithm,True,1
11899,P06T05,318,Rater2_Rater3,True,1
11900,P06T05,318,Rater3,Chest,2
11901,P06T05,318,Rater3_Algorithm,True,1
11902,P06T05,319,Algorithm,Chest,2
11903,P06T05,319,ManualRaters,True,1
11904,P06T05,319,Rater1,Chest,2
11905,P06T05,319,Rater1_Algorithm,True,1
11906,P06T05,319,Rater1_Rater2,True,1
11907,P06T05,319,Rater1_Rater3,True,1
11908,P06T05,319,Rater2,Chest,2
11909,P06T05,319,Rater2_Algorithm,True,1
11910,P06T05,319,Rater2_Rater3,True,1
11911,P06T05,319,Rater3,Chest,2
11912,P06T05,319,Rater3_Algorithm,True,1
11913,P06T05,320,Algorithm,Chest,2
11914,P06T05,320,ManualRaters,True,1
11915,P06T05,320,Rater1,Chest,2
11916,P06T05,320,Rater1_Algorithm,True,1
11917,P06T05,320,Rater1_Rater2,True,1
11918,P06T05,320,Rater1_Rater3,True,1
11919,P06T05,320,Rater2,Chest,2
11920,P06T05,320,Rater2_Algorithm,True,1
11921,P06T05,320,Rater2_Rater3,True,1
11922,P06T05,320,Rater3,Chest,2
11923,P06T05,320,Rater3_Algorithm,True,1
11924,P06T05,321,Algorithm,Chest,2
11925,P06T05,321,ManualRaters,True,1
11926,P06T05,321,Rater1,Chest,2
11927,P06T05,321,Rater1_Algorithm,True,1
11928,P06T05,321,Rater1_Rater2,True,1
11929,P06T05,321,Rater1_Rater3,True,1
11930,P06T05,321,Rater2,Chest,2
11931,P06T05,321,Rater2_Algorithm,True,1
11932,P06T05,321,Rater2_Rater3,True,1
11933,P06T05,321,Rater3,Chest,2
11934,P06T05,321,Rater3_Algorithm,True,1
11935,P06T05,322,Algorithm,Chest,2
11936,P06T05,322,ManualRaters,True,1
11937,P06T05,322,Rater1,Chest,2
11938,P06T05,322,Rater1_Algorithm,True,1
11939,P06T05,322,Rater1_Rater2,True,1
11940,P06T05,322,Rater1_Rater3,True,1
11941,P06T05,322,Rater2,Chest,2
11942,P06T05,322,Rater2_Algorithm,True,1
11943,P06T05,322,Rater2_Rater3,True,1
11944,P06T05,322,Rater3,Chest,2
11945,P06T05,322,Rater3_Algorithm,True,1
11946,P06T05,323,Algorithm,Chest,2
11947,P06T05,323,ManualRaters,True,1
11948,P06T05,323,Rater1,Chest,2
11949,P06T05,323,Rater1_Algorithm,True,1
11950,P06T05,323,Rater1_Rater2,True,1
11951,P06T05,323,Rater1_Rater3,True,1
11952,P06T05,323,Rater2,Chest,2
11953,P06T05,323,Rater2_Algorithm,True,1
11954,P06T05,323,Rater2_Rater3,True,1
11955,P06T05,323,Rater3,Chest,2
11956,P06T05,323,Rater3_Algorithm,True,1
11957,P06T05,324,Algorithm,Chest,2
11958,P06T05,324,ManualRaters,True,1
11959,P06T05,324,Rater1,Chest,2
11960,P06T05,324,Rater1_Algorithm,True,1
11961,P06T05,324,Rater1_Rater2,True,1
11962,P06T05,324,Rater1_Rater3,True,1
11963,P06T05,324,Rater2,Chest,2
11964,P06T05,324,Rater2_Algorithm,True,1
11965,P06T05,324,Rater2_Rater3,True,1
11966,P06T05,324,Rater3,Chest,2
11967,P06T05,324,Rater3_Algorithm,True,1
11968,P06T05,325,Algorithm,Chest,2
11969,P06T05,325,ManualRaters,True,1
11970,P06T05,325,Rater1,Chest,2
11971,P06T05,325,Rater1_Algorithm,True,1
11972,P06T05,325,Rater1_Rater2,True,1
11973,P06T05,325,Rater1_Rater3,True,1
11974,P06T05,325,Rater2,Chest,2
11975,P06T05,325,Rater2_Algorithm,True,1
11976,P06T05,325,Rater2_Rater3,True,1
11977,P06T05,325,Rater3,Chest,2
11978,P06T05,325,Rater3_Algorithm,True,1
11979,P06T05,326,Algorithm,Chest,2
11980,P06T05,326,ManualRaters,True,1
11981,P06T05,326,Rater1,Chest,2
11982,P06T05,326,Rater1_Algorithm,True,1
11983,P06T05,326,Rater1_Rater2,True,1
11984,P06T05,326,Rater1_Rater3,True,1
11985,P06T05,326,Rater2,Chest,2
11986,P06T05,326,Rater2_Algorithm,True,1
11987,P06T05,326,Rater2_Rater3,True,1
11988,P06T05,326,Rater3,Chest,2
11989,P06T05,326,Rater3_Algorithm,True,1
11990,P06T05,327,Algorithm,Chest,2
11991,P06T05,327,ManualRaters,True,1
11992,P06T05,327,Rater1,Chest,2
11993,P06T05,327,Rater1_Algorithm,True,1
11994,P06T05,327,Rater1_Rater2,True,1
11995,P06T05,327,Rater1_Rater3,True,1
11996,P06T05,327,Rater2,Chest,2
11997,P06T05,327,Rater2_Algorithm,True,1
11998,P06T05,327,Rater2_Rater3,True,1
11999,P06T05,327,Rater3,Chest,2
12000,P06T05,327,Rater3_Algorithm,True,1
12001,P06T05,328,Algorithm,Chest,2
12002,P06T05,328,ManualRaters,True,1
12003,P06T05,328,Rater1,Chest,2
12004,P06T05,328,Rater1_Algorithm,True,1
12005,P06T05,328,Rater1_Rater2,True,1
12006,P06T05,328,Rater1_Rater3,True,1
12007,P06T05,328,Rater2,Chest,2
12008,P06T05,328,Rater2_Algorithm,True,1
12009,P06T05,328,Rater2_Rater3,True,1
12010,P06T05,328,Rater3,Chest,2
12011,P06T05,328,Rater3_Algorithm,True,1
12012,P06T05,329,Algorithm,Chest,2
12013,P06T05,329,ManualRaters,True,1
12014,P06T05,329,Rater1,Chest,2
12015,P06T05,329,Rater1_Algorithm,True,1
12016,P06T05,329,Rater1_Rater2,True,1
12017,P06T05,329,Rater1_Rater3,True,1
12018,P06T05,329,Rater2,Chest,2
12019,P06T05,329,Rater2_Algorithm,True,1
12020,P06T05,329,Rater2_Rater3,True,1
12021,P06T05,329,Rater3,Chest,2
12022,P06T05,329,Rater3_Algorithm,True,1
12023,P06T05,330,Algorithm,Chest,2
12024,P06T05,330,ManualRaters,True,1
12025,P06T05,330,Rater1,Chest,2
12026,P06T05,330,Rater1_Algorithm,True,1
12027,P06T05,330,Rater1_Rater2,True,1
12028,P06T05,330,Rater1_Rater3,True,1
12029,P06T05,330,Rater2,Chest,2
12030,P06T05,330,Rater2_Algorithm,True,1
12031,P06T05,330,Rater2_Rater3,True,1
12032,P06T05,330,Rater3,Chest,2
12033,P06T05,330,Rater3_Algorithm,True,1
12034,P06T05,331,Algorithm,Chest,2
12035,P06T05,331,ManualRaters,True,1
12036,P06T05,331,Rater1,Chest,2
12037,P06T05,331,Rater1_Algorithm,True,1
12038,P06T05,331,Rater1_Rater2,True,1
12039,P06T05,331,Rater1_Rater3,True,1
12040,P06T05,331,Rater2,Chest,2
12041,P06T05,331,Rater2_Algorithm,True,1
12042,P06T05,331,Rater2_Rater3,True,1
12043,P06T05,331,Rater3,Chest,2
12044,P06T05,331,Rater3_Algorithm,True,1
12045,P06T05,332,Algorithm,Chest,2
12046,P06T05,332,ManualRaters,True,1
12047,P06T05,332,Rater1,Chest,2
12048,P06T05,332,Rater1_Algorithm,True,1
12049,P06T05,332,Rater1_Rater2,True,1
12050,P06T05,332,Rater1_Rater3,True,1
12051,P06T05,332,Rater2,Chest,2
12052,P06T05,332,Rater2_Algorithm,True,1
12053,P06T05,332,Rater2_Rater3,True,1
12054,P06T05,332,Rater3,Chest,2
12055,P06T05,332,Rater3_Algorithm,True,1
12056,P06T05,333,Algorithm,Chest,2
12057,P06T05,333,ManualRaters,True,1
12058,P06T05,333,Rater1,Chest,2
12059,P06T05,333,Rater1_Algorithm,True,1
12060,P06T05,333,Rater1_Rater2,True,1
12061,P06T05,333,Rater1_Rater3,True,1
12062,P06T05,333,Rater2,Chest,2
12063,P06T05,333,Rater2_Algorithm,True,1
12064,P06T05,333,Rater2_Rater3,True,1
12065,P06T05,333,Rater3,Chest,2
12066,P06T05,333,Rater3_Algorithm,True,1
12067,P06T05,334,Algorithm,Chest,2
12068,P06T05,334,ManualRaters,True,1
12069,P06T05,334,Rater1,Chest,2
12070,P06T05,334,Rater1_Algorithm,True,1
12071,P06T05,334,Rater1_Rater2,True,1
12072,P06T05,334,Rater1_Rater3,True,1
12073,P06T05,334,Rater2,Chest,2
12074,P06T05,334,Rater2_Algorithm,True,1
12075,P06T05,334,Rater2_Rater3,True,1
12076,P06T05,334,Rater3,Chest,2
12077,P06T05,334,Rater3_Algorithm,True,1
12078,P06T05,335,Algorithm,Chest,2
12079,P06T05,335,ManualRaters,True,1
12080,P06T05,335,Rater1,Chest,2
12081,P06T05,335,Rater1_Algorithm,True,1
12082,P06T05,335,Rater1_Rater2,True,1
12083,P06T05,335,Rater1_Rater3,True,1
12084,P06T05,335,Rater2,Chest,2
12085,P06T05,335,Rater2_Algorithm,True,1
12086,P06T05,335,Rater2_Rater3,True,1
12087,P06T05,335,Rater3,Chest,2
12088,P06T05,335,Rater3_Algorithm,True,1
12089,P06T05,336,Algorithm,Chest,2
12090,P06T05,336,ManualRaters,True,1
12091,P06T05,336,Rater1,Chest,2
12092,P06T05,336,Rater1_Algorithm,True,1
12093,P06T05,336,Rater1_Rater2,True,1
12094,P06T05,336,Rater1_Rater3,True,1
12095,P06T05,336,Rater2,Chest,2
12096,P06T05,336,Rater2_Algorithm,True,1
12097,P06T05,336,Rater2_Rater3,True,1
12098,P06T05,336,Rater3,Chest,2
12099,P06T05,336,Rater3_Algorithm,True,1
12100,P06T05,337,Algorithm,Chest,2
12101,P06T05,337,ManualRaters,True,1
12102,P06T05,337,Rater1,Chest,2
12103,P06T05,337,Rater1_Algorithm,True,1
12104,P06T05,337,Rater1_Rater2,True,1
12105,P06T05,337,Rater1_Rater3,True,1
12106,P06T05,337,Rater2,Chest,2
12107,P06T05,337,Rater2_Algorithm,True,1
12108,P06T05,337,Rater2_Rater3,True,1
12109,P06T05,337,Rater3,Chest,2
12110,P06T05,337,Rater3_Algorithm,True,1
12111,P06T05,338,Algorithm,Chest,2
12112,P06T05,338,ManualRaters,True,1
12113,P06T05,338,Rater1,Chest,2
12114,P06T05,338,Rater1_Algorithm,True,1
12115,P06T05,338,Rater1_Rater2,True,1
12116,P06T05,338,Rater1_Rater3,True,1
12117,P06T05,338,Rater2,Chest,2
12118,P06T05,338,Rater2_Algorithm,True,1
12119,P06T05,338,Rater2_Rater3,True,1
12120,P06T05,338,Rater3,Chest,2
12121,P06T05,338,Rater3_Algorithm,True,1
12122,P06T05,339,Algorithm,Chest,2
12123,P06T05,339,ManualRaters,True,1
12124,P06T05,339,Rater1,Chest,2
12125,P06T05,339,Rater1_Algorithm,True,1
12126,P06T05,339,Rater1_Rater2,True,1
12127,P06T05,339,Rater1_Rater3,True,1
12128,P06T05,339,Rater2,Chest,2
12129,P06T05,339,Rater2_Algorithm,True,1
12130,P06T05,339,Rater2_Rater3,True,1
12131,P06T05,339,Rater3,Chest,2
12132,P06T05,339,Rater3_Algorithm,True,1
12133,P06T05,340,Algorithm,Chest,2
12134,P06T05,340,ManualRaters,True,1
12135,P06T05,340,Rater1,Chest,2
12136,P06T05,340,Rater1_Algorithm,True,1
12137,P06T05,340,Rater1_Rater2,True,1
12138,P06T05,340,Rater1_Rater3,True,1
12139,P06T05,340,Rater2,Chest,2
12140,P06T05,340,Rater2_Algorithm,True,1
12141,P06T05,340,Rater2_Rater3,True,1
12142,P06T05,340,Rater3,Chest,2
12143,P06T05,340,Rater3_Algorithm,True,1
12144,P06T05,341,Algorithm,Other,4
12145,P06T05,341,ManualRaters,True,1
12146,P06T05,341,Rater1,Chest,2
12147,P06T05,341,Rater1_Algorithm,False,3
12148,P06T05,341,Rater1_Rater2,True,1
12149,P06T05,341,Rater1_Rater3,True,1
12150,P06T05,341,Rater2,Chest,2
12151,P06T05,341,Rater2_Algorithm,False,3
12152,P06T05,341,Rater2_Rater3,True,1
12153,P06T05,341,Rater3,Chest,2
12154,P06T05,341,Rater3_Algorithm,False,3
12155,P06T05,342,Algorithm,Other,4
12156,P06T05,342,ManualRaters,True,1
12157,P06T05,342,Rater1,Chest,2
12158,P06T05,342,Rater1_Algorithm,False,3
12159,P06T05,342,Rater1_Rater2,True,1
12160,P06T05,342,Rater1_Rater3,True,1
12161,P06T05,342,Rater2,Chest,2
12162,P06T05,342,Rater2_Algorithm,False,3
12163,P06T05,342,Rater2_Rater3,True,1
12164,P06T05,342,Rater3,Chest,2
12165,P06T05,342,Rater3_Algorithm,False,3
12166,P06T05,343,Algorithm,Other,4
12167,P06T05,343,ManualRaters,True,1
12168,P06T05,343,Rater1,Chest,2
12169,P06T05,343,Rater1_Algorithm,False,3
12170,P06T05,343,Rater1_Rater2,True,1
12171,P06T05,343,Rater1_Rater3,True,1
12172,P06T05,343,Rater2,Chest,2
12173,P06T05,343,Rater2_Algorithm,False,3
12174,P06T05,343,Rater2_Rater3,True,1
12175,P06T05,343,Rater3,Chest,2
12176,P06T05,343,Rater3_Algorithm,False,3
12177,P06T05,344,Algorithm,Other,4
12178,P06T05,344,ManualRaters,True,1
12179,P06T05,344,Rater1,Chest,2
12180,P06T05,344,Rater1_Algorithm,False,3
12181,P06T05,344,Rater1_Rater2,True,1
12182,P06T05,344,Rater1_Rater3,True,1
12183,P06T05,344,Rater2,Chest,2
12184,P06T05,344,Rater2_Algorithm,False,3
12185,P06T05,344,Rater2_Rater3,True,1
12186,P06T05,344,Rater3,Chest,2
12187,P06T05,344,Rater3_Algorithm,False,3
12188,P06T05,345,Algorithm,Other,4
12189,P06T05,345,ManualRaters,True,1
12190,P06T05,345,Rater1,Chest,2
12191,P06T05,345,Rater1_Algorithm,False,3
12192,P06T05,345,Rater1_Rater2,True,1
12193,P06T05,345,Rater1_Rater3,True,1
12194,P06T05,345,Rater2,Chest,2
12195,P06T05,345,Rater2_Algorithm,False,3
12196,P06T05,345,Rater2_Rater3,True,1
12197,P06T05,345,Rater3,Chest,2
12198,P06T05,345,Rater3_Algorithm,False,3
12199,P06T05,346,Algorithm,Other,4
12200,P06T05,346,ManualRaters,True,1
12201,P06T05,346,Rater1,Chest,2
12202,P06T05,346,Rater1_Algorithm,False,3
12203,P06T05,346,Rater1_Rater2,True,1
12204,P06T05,346,Rater1_Rater3,True,1
12205,P06T05,346,Rater2,Chest,2
12206,P06T05,346,Rater2_Algorithm,False,3
12207,P06T05,346,Rater2_Rater3,True,1
12208,P06T05,346,Rater3,Chest,2
12209,P06T05,346,Rater3_Algorithm,False,3
12210,P06T09,224,Algorithm,Other,4
12211,P06T09,224,ManualRaters,False,3
12212,P06T09,224,Rater1,Left arm,6
12213,P06T09,224,Rater1_Algorithm,False,3
12214,P06T09,224,Rater1_Rater2,False,3
12215,P06T09,224,Rater1_Rater3,False,3
12216,P06T09,224,Rater2,Pelvis,7
12217,P06T09,224,Rater2_Algorithm,False,3
12218,P06T09,224,Rater2_Rater3,False,3
12219,P06T09,224,Rater3,Chest,2
12220,P06T09,224,Rater3_Algorithm,False,3
12221,P06T09,225,Algorithm,Other,4
12222,P06T09,225,ManualRaters,False,3
12223,P06T09,225,Rater1,Left arm,6
12224,P06T09,225,Rater1_Algorithm,False,3
12225,P06T09,225,Rater1_Rater2,False,3
12226,P06T09,225,Rater1_Rater3,False,3
12227,P06T09,225,Rater2,Pelvis,7
12228,P06T09,225,Rater2_Algorithm,False,3
12229,P06T09,225,Rater2_Rater3,False,3
12230,P06T09,225,Rater3,Chest,2
12231,P06T09,225,Rater3_Algorithm,False,3
12232,P06T09,226,Algorithm,Other,4
12233,P06T09,226,ManualRaters,False,3
12234,P06T09,226,Rater1,Left arm,6
12235,P06T09,226,Rater1_Algorithm,False,3
12236,P06T09,226,Rater1_Rater2,False,3
12237,P06T09,226,Rater1_Rater3,False,3
12238,P06T09,226,Rater2,Pelvis,7
12239,P06T09,226,Rater2_Algorithm,False,3
12240,P06T09,226,Rater2_Rater3,False,3
12241,P06T09,226,Rater3,Chest,2
12242,P06T09,226,Rater3_Algorithm,False,3
12243,P06T09,227,Algorithm,Other,4
12244,P06T09,227,ManualRaters,False,3
12245,P06T09,227,Rater1,Left arm,6
12246,P06T09,227,Rater1_Algorithm,False,3
12247,P06T09,227,Rater1_Rater2,False,3
12248,P06T09,227,Rater1_Rater3,False,3
12249,P06T09,227,Rater2,Pelvis,7
12250,P06T09,227,Rater2_Algorithm,False,3
12251,P06T09,227,Rater2_Rater3,False,3
12252,P06T09,227,Rater3,Chest,2
12253,P06T09,227,Rater3_Algorithm,False,3
12254,P06T09,228,Algorithm,Other,4
12255,P06T09,228,ManualRaters,False,3
12256,P06T09,228,Rater1,Left arm,6
12257,P06T09,228,Rater1_Algorithm,False,3
12258,P06T09,228,Rater1_Rater2,False,3
12259,P06T09,228,Rater1_Rater3,False,3
12260,P06T09,228,Rater2,Pelvis,7
12261,P06T09,228,Rater2_Algorithm,False,3
12262,P06T09,228,Rater2_Rater3,False,3
12263,P06T09,228,Rater3,Chest,2
12264,P06T09,228,Rater3_Algorithm,False,3
12265,P06T09,229,Algorithm,Other,4
12266,P06T09,229,ManualRaters,True,1
12267,P06T09,229,Rater1,Other,4
12268,P06T09,229,Rater1_Algorithm,True,1
12269,P06T09,229,Rater1_Rater2,True,1
12270,P06T09,229,Rater1_Rater3,True,1
12271,P06T09,229,Rater2,Other,4
12272,P06T09,229,Rater2_Algorithm,True,1
12273,P06T09,229,Rater2_Rater3,True,1
12274,P06T09,229,Rater3,Other,4
12275,P06T09,229,Rater3_Algorithm,True,1
12276,P06T09,230,Algorithm,Other,4
12277,P06T09,230,ManualRaters,True,1
12278,P06T09,230,Rater1,Other,4
12279,P06T09,230,Rater1_Algorithm,True,1
12280,P06T09,230,Rater1_Rater2,True,1
12281,P06T09,230,Rater1_Rater3,True,1
12282,P06T09,230,Rater2,Other,4
12283,P06T09,230,Rater2_Algorithm,True,1
12284,P06T09,230,Rater2_Rater3,True,1
12285,P06T09,230,Rater3,Other,4
12286,P06T09,230,Rater3_Algorithm,True,1
12287,P06T09,231,Algorithm,Other,4
12288,P06T09,231,ManualRaters,True,1
12289,P06T09,231,Rater1,Other,4
12290,P06T09,231,Rater1_Algorithm,True,1
12291,P06T09,231,Rater1_Rater2,True,1
12292,P06T09,231,Rater1_Rater3,True,1
12293,P06T09,231,Rater2,Other,4
12294,P06T09,231,Rater2_Algorithm,True,1
12295,P06T09,231,Rater2_Rater3,True,1
12296,P06T09,231,Rater3,Other,4
12297,P06T09,231,Rater3_Algorithm,True,1
12298,P06T09,232,Algorithm,Other,4
12299,P06T09,232,ManualRaters,False,3
12300,P06T09,232,Rater1,Other,4
12301,P06T09,232,Rater1_Algorithm,True,1
12302,P06T09,232,Rater1_Rater2,True,1
12303,P06T09,232,Rater1_Rater3,False,3
12304,P06T09,232,Rater2,Other,4
12305,P06T09,232,Rater2_Algorithm,True,1
12306,P06T09,232,Rater2_Rater3,False,3
12307,P06T09,232,Rater3,Pelvis,7
12308,P06T09,232,Rater3_Algorithm,False,3
12309,P06T09,233,Algorithm,Other,4
12310,P06T09,233,ManualRaters,False,3
12311,P06T09,233,Rater1,Chest,2
12312,P06T09,233,Rater1_Algorithm,False,3
12313,P06T09,233,Rater1_Rater2,False,3
12314,P06T09,233,Rater1_Rater3,True,1
12315,P06T09,233,Rater2,Pelvis,7
12316,P06T09,233,Rater2_Algorithm,False,3
12317,P06T09,233,Rater2_Rater3,False,3
12318,P06T09,233,Rater3,Chest,2
12319,P06T09,233,Rater3_Algorithm,False,3
12320,P06T09,234,Algorithm,Other,4
12321,P06T09,234,ManualRaters,True,1
12322,P06T09,234,Rater1,Chest,2
12323,P06T09,234,Rater1_Algorithm,False,3
12324,P06T09,234,Rater1_Rater2,True,1
12325,P06T09,234,Rater1_Rater3,True,1
12326,P06T09,234,Rater2,Chest,2
12327,P06T09,234,Rater2_Algorithm,False,3
12328,P06T09,234,Rater2_Rater3,True,1
12329,P06T09,234,Rater3,Chest,2
12330,P06T09,234,Rater3_Algorithm,False,3
12331,P06T09,235,Algorithm,Other,4
12332,P06T09,235,ManualRaters,True,1
12333,P06T09,235,Rater1,Chest,2
12334,P06T09,235,Rater1_Algorithm,False,3
